WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,STRAIN,GENOTYPE,AVG. LENGTH
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2016-04-22,RAINBOW TROUT,4000,MOUNT LASSEN,3N,14
6623,MITCHELL POND,WASKASOO PARK POND,-113.853351,52.269458,NW18-38-27-W4,2016-04-29,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,20.6
6684,MONTAGANEUSSE LAKE,STONEY LAKE,-118.461339,56.504886,NE31-86-3-W6,2016-06-01,BROOK TROUT,6000,BEITTY RESORT,3N,21.54
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2016-05-31,BROWN TROUT,1000,BOW RIVER,3N,23.12
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2016-05-31,RAINBOW TROUT,10500,TROUT LODGE/KAMLOOPS,AF3N,17.63
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2016-06-01,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,22.7
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2016-04-25,RAINBOW TROUT,800,TROUT LODGE/SILVER'S,AF3N,21.29
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2016-05-03,BROWN TROUT,500,BOW RIVER,3N,19.47
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2016-05-03,RAINBOW TROUT,1929,TROUT LODGE/SILVER'S,AF3N,21.98
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2016-05-03,RAINBOW TROUT,1606,TROUT LODGE/SILVER'S,AF3N,30.22
6735,NIEMELA RESERVOIR,RAY'S POND,-114.292729,52.322935,SE1-39-3-W5,2016-05-09,RAINBOW TROUT,750,LYNDON,AF2N,28.97
6735,NIEMELA RESERVOIR,RAY'S POND,-114.292729,52.322935,SE1-39-3-W5,2016-05-09,RAINBOW TROUT,750,TROUT LODGE/SILVER'S,AF3N,28.97
5466,OBED LAKE,,-117.133333,53.566667,SW11-53-22-W5,2016-05-28,BROWN TROUT,10750,BOW RIVER,3N,21.75
5476,OLE LAKE,,-119.894419,56.316771,NW30-84-12-W6,2016-06-07,RAINBOW TROUT,3000,CAMPBELL LAKE,2N,21.27
5504,OUTPOST LAKE,POLICE LAKE,-113.456699,49.011823,NE6-1-26-W4,2016-04-14,RAINBOW TROUT,5000,TROUT LODGE/KAMLOOPS,AF3N,17.33
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,2016-05-03,RAINBOW TROUT,170000,BEITTY RESORT,3N,11.94
5538,PEANUT LAKE,,-114.352591,54.017399,NE15-58-3-W5,2016-05-12,RAINBOW TROUT,15200,CAMPBELL LAKE,2N,18.49
5555,PEPPERS LAKE,,-115.705653,52.038779,NW30-35-12-W5,2016-05-30,BROOK TROUT,8000,BEITTY RESORT,3N,21.59
5565,PETITE LAKE,,-117.702585,53.655681,NW12-54-26-W5,2016-05-12,RAINBOW TROUT,2000,MOUNT LASSEN,3N,16.75
5569,PHYLLIS LAKE,,-114.966667,52.1,SE17-36-7-W5,2016-04-19,RAINBOW TROUT,10000,MOUNT LASSEN,3N,14
6534,PIERRE GREYS LAKES,LOWER PIERRE GREYS LAKE,-118.60656,53.910427,SE12-57-5-W6,2016-06-09,RAINBOW TROUT,7000,TROUT LODGE/KAMLOOPS,AF3N,17.06
6533,PIERRE GREYS LAKES,MIDDLE PIERRE GREYS LAKE,-118.588692,53.90135,NW6-57-4-W6,2016-06-02,RAINBOW TROUT,15000,TROUT LODGE/KAMLOOPS,AF3N,17.62
5572,PIERRE GREYS LAKES,UPPER PIERRE GREYS LAKES,-118.585692,53.908548,SW7-57-4-W6,2016-05-18,BROOK TROUT,9000,BEITTY RESORT,3N,23.3
6613,RAINBOW PARK POND,WESTLOCK RECREATION POND,-113.727525,54.145706,NE31-59-25-W4,2016-05-06,RAINBOW TROUT,2000,PRIVATE ALBERTA FACILITY,3N,21.5
6702,RAT LAKE,,-115.183801,52.247523,SW11-38-9-W5,2016-05-09,BROOK TROUT,2500,BEITTY RESORT,3N,6.23
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2016-04-22,RAINBOW TROUT,30000,CAMPBELL LAKE,2N,20.05
3485,ROCKY CHILDREN'S POND,,-114.949741,52.398682,SW33-39-7-W5,2016-04-20,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,21
5714,RUNNING LAKE,,-119.0339,56.669178,SW34-88-7-W6,2016-06-07,RAINBOW TROUT,4350,CAMPBELL LAKE,2N,21.27
5729,SALTER'S LAKE,,-114.191032,53.690156,SW26-54-2-W5,2016-05-05,RAINBOW TROUT,7500,LYNDON,AF2N,26.28
6695,SARDINE LAKE,,-114.551159,53.193482,SW5-49-4-W5,2016-04-28,RAINBOW TROUT,2500,CAMPBELL LAKE,2N,20.27
5753,SAUER LAKE,,-114.078152,53.612875,NE28-53-1-W5,2016-05-07,RAINBOW TROUT,6000,CAMPBELL LAKE,2N,20.3
5766,SCHUMAN LAKE,,-115.077728,54.318086,SE35-61-8-W5,2016-05-24,RAINBOW TROUT,9780,LYNDON,AF2N,15.81
5804,SHUNDA LAKE,FISH LAKE,-116.149976,52.451617,SW19-40-15-W5,2016-05-06,RAINBOW TROUT,18515,MOUNT LASSEN,3N,17.16
5804,SHUNDA LAKE,FISH LAKE,-116.149976,52.451617,SW19-40-15-W5,2016-05-04,RAINBOW TROUT,5106,MOUNT LASSEN,3N,14.09
3486,SIBBALD MEADOWS POND,,-114.944741,51.05457,SW20-24-7-W5,2016-06-03,RAINBOW TROUT,2000,TROUT LODGE/SILVER'S,AF3N,22.5
3486,SIBBALD MEADOWS POND,,-114.944741,51.05457,SW20-24-7-W5,2016-04-25,RAINBOW TROUT,2000,TROUT LODGE/SILVER'S,AF3N,20.95
5858,SPARROW'S EGG LAKE,,-115.105897,50.673406,NW6-20-8-W5,2016-05-18,RAINBOW TROUT,900,TROUT LODGE/SILVER'S,AF3N,22.43
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2016-05-07,RAINBOW TROUT,830,LYNDON,AF2N,27.3
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2016-05-07,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.14
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2016-05-05,RAINBOW TROUT,2800,LYNDON,AF2N,26.28
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2016-05-05,RAINBOW TROUT,4500,TROUT LODGE/SILVER'S,AF3N,24
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,2016-05-05,RAINBOW TROUT,1367,TROUT LODGE/SILVER'S,AF3N,22.14
3534,SPRUCE COULEE RESERVOIR,,-110.181613,49.673739,SW26-8-2-W4,2016-06-06,BROOK TROUT,6873,BEITTY RESORT,3N,22.67
5895,STAR LAKE,,-114.273086,53.510057,NE19-52-2-W5,2016-05-05,RAINBOW TROUT,8040,CAMPBELL LAKE,2N,21.5
5919,STRUBEL LAKE,,-115.001395,52.203976,SW30-37-7-W5,2016-05-09,RAINBOW TROUT,17200,BEITTY/BEAVER LAKE,3N,9.68
5919,STRUBEL LAKE,,-115.001395,52.203976,SW30-37-7-W5,2016-05-04,RAINBOW TROUT,1804,MOUNT LASSEN,3N,14.09
5929,SULPHUR LAKE,,-118.318549,56.706382,NW7-89-2-W6,2016-06-06,BROOK TROUT,4500,BEITTY RESORT,3N,22.06
5944,SWAN LAKE,,-117.813668,55.059122,SW18-70-25-W5,2016-05-26,RAINBOW TROUT,9500,LYNDON,AF2N,27.94
5944,SWAN LAKE,,-117.813668,55.059122,SW18-70-25-W5,2016-05-26,RAINBOW TROUT,5500,TROUT LODGE/KAMLOOPS,AF3N,17.12
5968,TAY LAKE,,-115.11934,52.061406,SW5-36-8-W5,2016-05-10,RAINBOW TROUT,5000,BEITTY/BEAVER LAKE,3N,9.94
6039,TWIN LAKES,,-115.001806,52.413889,SW6-40-7-W5,2016-04-22,RAINBOW TROUT,7000,MOUNT LASSEN,3N,14
6535,TWO LAKES,NORTH TWO LAKE,-119.755438,54.380594,NE20-62-12-W6,2016-05-31,RAINBOW TROUT,7200,TROUT LODGE/KAMLOOPS,AF3N,17.03
6900,UNNAMED,ACADIA VALLEY RESERVOIR,-110.25524,51.099316,SW5-25-2-W4,2016-04-27,RAINBOW TROUT,6100,CAMPBELL LAKE,2N,20.78
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,2016-06-08,RAINBOW TROUT,1380,BEITTY/BEAVER LAKE,3N,29.53
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,2016-06-01,RAINBOW TROUT,530,BEITTY/BEAVER LAKE,3N,27.49
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,2016-04-26,RAINBOW TROUT,1830,BEITTY/BEAVER LAKE,3N,26.3
17894,UNNAMED,ANDERSON DAM,-112.838356,51.419906,SW25-28-21-W4,2016-05-05,RAINBOW TROUT,2500,PRIVATE ALBERTA FACILITY,3N,20.3
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,2016-04-28,RAINBOW TROUT,400,MOUNT LASSEN,2N,32.71
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,2016-04-28,RAINBOW TROUT,8000,CAMPBELL LAKE,2N,20.27
6904,UNNAMED,ATLANTIC RICHFIELD RESERVOIR,-115.326749,54.832388,NE29-67-9-W5,2016-05-24,RAINBOW TROUT,1800,CAMPBELL LAKE,2N,18.47
6905,UNNAMED,BASHAW POND,-112.966507,52.581079,SE4-42-21-W4,2016-04-29,RAINBOW TROUT,500,PRIVATE ALBERTA FACILITY,3N,20.6
6892,UNNAMED,BATHING LAKE,-114.024744,49.278825,SE11-4-1-W5,2016-05-03,RAINBOW TROUT,775,BEITTY/BEAVER LAKE,3N,24.1
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2016-05-09,RAINBOW TROUT,1250,LYNDON,AF2N,28.38
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2016-05-09,RAINBOW TROUT,1250,TROUT LODGE/SILVER'S,AF3N,28.38
6893,UNNAMED,BEAUMONT POND,-113.430512,53.346482,NW27-50-24-W4,2016-05-09,BROWN TROUT,1000,BOW RIVER,3N,21.53
6894,UNNAMED,BELLIS BEACH LAKE,-112.15247,54.100613,SE15-59-15-W4,2016-05-06,RAINBOW TROUT,14033,CAMPBELL LAKE,2N,18.42
6896,UNNAMED,BENNETT'S POND,-113.740366,52.008173,NW13-35-27-W4,2016-05-25,RAINBOW TROUT,400,LYNDON,AF2N,26.67
6896,UNNAMED,BENNETT'S POND,-113.740366,52.008173,NW13-35-27-W4,2016-05-25,RAINBOW TROUT,600,LYNDON,AF2N,26.67
6882,UNNAMED,BOW CITY EAST PONDS,-112.259866,50.434749,NE15-17-17-W4,2016-04-08,RAINBOW TROUT,2000,TROUT LODGE/SILVER'S,AF3N,21.11
6884,UNNAMED,BOYLE POND,-112.80524,54.537414,NE16-64-19-W4,2016-05-03,RAINBOW TROUT,2250,PRIVATE ALBERTA FACILITY,3N,20.4
6921,UNNAMED,BRAZEAU BORROW PIT #1,-115.414317,52.916194,SE32-45-10-W5,2016-05-12,RAINBOW TROUT,1500,MOUNT LASSEN,3N,16.75
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,2016-05-02,RAINBOW TROUT,30000,BEITTY RESORT,2N,11.01
6876,UNNAMED,BUD MILLER PARK POND,-110.040698,53.259224,NE26-49-1-W4,2016-04-25,RAINBOW TROUT,3000,TROUT LODGE/SILVER'S,AF3N,21.98
6879,UNNAMED,BURMIS LAKE,-114.299609,49.553784,SE14-7-3-W5,2016-03-16,RAINBOW TROUT,1000,BEITTY/BEAVER LAKE,3N,23.3
6880,UNNAMED,BURN'S RESERVOIR,-113.93045,49.492841,NE23-6-30-W4,2016-04-05,RAINBOW TROUT,500,BEITTY/BEAVER LAKE,3N,24.85
6880,UNNAMED,BURN'S RESERVOIR,-113.93045,49.492841,NE23-6-30-W4,2016-04-20,RAINBOW TROUT,500,BEITTY/BEAVER LAKE,3N,25.57
6614,UNNAMED,BY THE LAKE PARK,-113.408198,52.976846,SW22-46-24-W4,2016-04-18,RAINBOW TROUT,5000,CAMPBELL LAKE,2N,21.3
21332,UNNAMED,CAMP 9 TROUT POND,-115.125149,52.84209,NE32-44-8-W5,2016-04-26,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,2016-05-09,RAINBOW TROUT,3000,CAMPBELL LAKE,2N,21.81
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,2016-05-09,RAINBOW TROUT,1500,BEITTY/BEAVER LAKE,2N,26.33
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,2016-05-08,RAINBOW TROUT,10500,CAMPBELL LAKE,2N,18.18
20258,UNNAMED,CASTAWAY TROUT POND,-111.79091,53.097592,NE35-47-13-W4,2016-05-06,RAINBOW TROUT,1000,TROUT LODGE/SILVER'S,AF3N,30.22
18022,UNNAMED,CASTOR EASTSIDE TROUT POND,-111.91105,52.218207,SE34-37-14-W4,2016-04-27,RAINBOW TROUT,600,PRIVATE ALBERTA FACILITY,3N,20.5
6778,UNNAMED,CECIL THOMPSON POND,-117.20295,56.209063,SW23-83-21-W5,2016-05-24,RAINBOW TROUT,1000,CAMPBELL LAKE,2N,20.27
6858,UNNAMED,COLEMAN FISH AND GAME POND,-114.559795,49.655563,SW24-8-5-W5,2016-04-27,RAINBOW TROUT,1600,BEITTY/BEAVER LAKE,3N,23.3
6845,UNNAMED,CORONATION RESERVOIR,-111.44958,52.105809,SW24-36-11-W4,2016-04-20,RAINBOW TROUT,8300,MOUNT LASSEN,3N,17.26
6846,UNNAMED,COTTONWOOD LAKE,-113.8722,49.5588,SE16-7-29-W4,2016-04-26,RAINBOW TROUT,750,BEITTY/BEAVER LAKE,3N,26.02
23293,UNNAMED,CROSSFIELD TROUT POND,-114.049779,51.422275,SE27-28-1-W5,2016-04-11,RAINBOW TROUT,1400,TROUT LODGE/SILVER'S,AF3N,21.83
6850,UNNAMED,CUMMINGS LAKE,-118.376801,56.093732,SE10-82-3-W6,2016-05-30,RAINBOW TROUT,1000,LYNDON,AF2N,27.49
6659,UNNAMED,DANDURAND LAKE,-116.736533,53.565803,NE9-53-19-W5,2016-05-17,RAINBOW TROUT,1201,MOUNT LASSEN,3N,17.63
6852,UNNAMED,DAYSLAND POND,-112.263607,52.86884,NE9-45-16-W4,2016-04-27,RAINBOW TROUT,400,PRIVATE ALBERTA FACILITY,3N,20.5
6853,UNNAMED,DEWITT'S POND,-114.121485,51.262527,SE31-26-1-W5,2016-04-18,BROWN TROUT,600,BOW RIVER,3N,19.23
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2016-04-20,RAINBOW TROUT,6000,MOUNT LASSEN,3N,11.87
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,2016-04-18,RAINBOW TROUT,24004,TROUT LODGE/SILVER'S,AF3N,21.26
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,2016-04-15,RAINBOW TROUT,5000,CAMPBELL LAKE,2N,20.98
6840,UNNAMED,EAST PIT LAKE,-114.473822,53.584969,SE23-53-4-W5,2016-05-04,RAINBOW TROUT,11600,CAMPBELL LAKE,2N,21.54
22993,UNNAMED,EAST STORMWATER POND,-113.709921,52.469538,SE29-40-26-W4,2016-05-04,RAINBOW TROUT,1500,PRIVATE ALBERTA FACILITY,3N,21
6842,UNNAMED,ECHO DALE REGIONAL PARK POND,-110.780527,50.049958,SE5-13-6-W4,2016-04-08,RAINBOW TROUT,1850,TROUT LODGE/SILVER'S,AF3N,21.11
6820,UNNAMED,ELK CREEK POND,-115.657217,52.056822,NW33-35-12-W5,2016-05-11,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,22.05
6823,UNNAMED,ENCHANT POND,-112.432267,50.161135,NW8-14-18-W4,2016-04-15,RAINBOW TROUT,2000,TROUT LODGE/SILVER'S,AF3N,21.49
6825,UNNAMED,FAIRVIEW COLLEGE POND,-118.387234,56.0588,SW34-81-3-W6,2016-05-30,RAINBOW TROUT,500,LYNDON,AF2N,27.49
24364,UNNAMED,FIESTA LAKE,-114.726449,51.995874,NE12-35-6-W5,2016-05-25,RAINBOW TROUT,270,TROUT LODGE/SILVER'S,AF3N,30.99
24364,UNNAMED,FIESTA LAKE,-114.726449,51.995874,NE12-35-6-W5,2016-05-10,RAINBOW TROUT,930,TROUT LODGE/SILVER'S,AF3N,22.05
6827,UNNAMED,FIGURE EIGHT LAKE,-117.906378,56.30153,NE20-84-25-W5,2016-06-06,RAINBOW TROUT,9000,MOUNT LASSEN,3N,16.86
6830,UNNAMED,FOOTNER POND,-117.156875,58.608147,SE5-111-19-W5,2016-05-25,RAINBOW TROUT,500,CAMPBELL LAKE,2N,21.09
6831,UNNAMED,FOREMOST RESERVOIR,-111.456691,49.477485,NW17-6-11-W4,2016-04-08,RAINBOW TROUT,2700,TROUT LODGE/SILVER'S,AF3N,21.11
6815,UNNAMED,FOX CREEK TROUT POND,-116.888798,54.45359,NW13-63-20-W5,2016-05-24,RAINBOW TROUT,500,CAMPBELL LAKE,2N,20.27
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,2016-04-28,RAINBOW TROUT,500,CAMPBELL LAKE,2N,20.27
6816,UNNAMED,GIBBONS POND,-113.332084,53.830514,NE10-56-23-W4,2016-05-10,RAINBOW TROUT,500,PRIVATE ALBERTA FACILITY,3N,20.5
6818,UNNAMED,GOLDSPRING PARK POND,-111.995479,49.095497,NE6-2-15-W4,2016-04-22,RAINBOW TROUT,1500,PRIVATE ALBERTA FACILITY,3N,19.6
6809,UNNAMED,GOOSEBERRY PARK POND,-110.771236,52.110661,NE22-36-6-W4,2016-05-11,RAINBOW TROUT,3300,PRIVATE ALBERTA FACILITY,3N,20
6810,UNNAMED,GRANUM POND,-113.516665,49.870282,NW31-10-26-W4,2016-04-22,RAINBOW TROUT,450,PRIVATE ALBERTA FACILITY,3N,19.6
6806,UNNAMED,HANSEN'S RESERVOIR,-114.394522,52.297145,NE29-38-3-W5,2016-04-29,RAINBOW TROUT,3000,PRIVATE ALBERTA FACILITY,3N,20.6
6808,UNNAMED,HARLECK POND,-115.972609,52.494632,SE5-41-14-W5,2016-04-25,RAINBOW TROUT,400,TROUT LODGE/SILVER'S,AF3N,21.3
6803,UNNAMED,HELMER RESERVOIR,-111.983108,51.649233,SW18-31-14-W4,2016-04-20,RAINBOW TROUT,5000,MOUNT LASSEN,3N,17.26
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,2016-05-06,RAINBOW TROUT,2500,PRIVATE ALBERTA FACILITY,3N,21.5
6791,UNNAMED,HERMITAGE PARK POND,-113.371337,53.581702,NE18-53-23-W4,2016-04-26,RAINBOW TROUT,3249,PRIVATE ALBERTA FACILITY,3N,20.9
6794,UNNAMED,HIGHWAY 40 POND,-118.782831,54.958674,SW12-69-6-W6,2016-06-07,RAINBOW TROUT,1000,CAMPBELL LAKE,2N,21.27
6668,UNNAMED,HIGHWAY 63 POND,-111.320447,56.588109,NE35-87-9-W4,2016-06-03,RAINBOW TROUT,300,LYNDON,AF2N,27.41
6668,UNNAMED,HIGHWAY 63 POND,-111.320447,56.588109,NE35-87-9-W4,2016-06-03,RAINBOW TROUT,700,CAMPBELL LAKE,2N,18.56
6795,UNNAMED,HIGHWAY 686 POND,-116.954587,56.372419,NE17-85-19-W5,2016-05-25,RAINBOW TROUT,500,CAMPBELL LAKE,2N,20.3
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,2016-04-11,RAINBOW TROUT,9000,MOUNT LASSEN,2N,16.26
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,2016-04-11,RAINBOW TROUT,1500,CAMPBELL LAKE,2N,19.96
6780,UNNAMED,HUBER RESERVOIR,-111.732917,52.221611,SW36-37-13-W4,2016-04-27,RAINBOW TROUT,6096,CAMPBELL LAKE,2N,19.5
6784,UNNAMED,INNISFREE TROUT POND,-111.629354,53.39796,SE13-51-12-W4,2016-05-13,RAINBOW TROUT,1600,PRIVATE ALBERTA FACILITY,3N,20.9
6785,UNNAMED,IRMA FISH AND GAME POND,-111.236446,52.918593,SW34-45-9-W4,2016-05-03,RAINBOW TROUT,400,TROUT LODGE/SILVER'S,AF3N,30.22
417476,UNNAMED,KEENEX TROUT POND,-113.208467,49.896607,NW10-11-24-W4,2016-04-08,RAINBOW TROUT,4000,CAMPBELL LAKE,2N,19.88
6770,UNNAMED,KERBE'S POND,-112.844594,52.112277,NE19-36-20-W4,2016-05-11,RAINBOW TROUT,500,LYNDON,AF2N,28.75
26447,UNNAMED,KIDS CAN CATCH POND,-114.017656,51.041403,SW13-24-1-W5,2016-05-14,RAINBOW TROUT,200,TROUT LODGE/SILVER'S,AF3N,25.88
6774,UNNAMED,KRAMER POND,-114.745933,52.906846,SW25-45-6-W5,2016-04-28,RAINBOW TROUT,5000,MOUNT LASSEN,3N,16.93
20267,UNNAMED,LA CRETE POND,-115.906655,58.197347,SW15-106-12-W5,2016-05-25,RAINBOW TROUT,1500,CAMPBELL LAKE,2N,21.09
6655,UNNAMED,LAMONT POND,-112.749283,53.775627,SW27-55-19-W4,2016-04-26,RAINBOW TROUT,2000,PRIVATE ALBERTA FACILITY,3N,20.9
24053,UNNAMED,LARA FISH POND,-110.61054,54.3089,NE25-61-5-W4,2016-04-28,RAINBOW TROUT,400,MOUNT LASSEN,2N,32.71
6764,UNNAMED,LEDUC RESERVOIR,-113.567083,53.259984,NE27-49-25-W4,2016-04-15,RAINBOW TROUT,5000,CAMPBELL LAKE,2N,19.86
6765,UNNAMED,LEGAL RESERVOIR,-113.586428,53.947431,NW24-57-25-W4,2016-05-06,RAINBOW TROUT,1600,PRIVATE ALBERTA FACILITY,3N,21.5
26322,UNNAMED,LEN THOMPSON POND,-113.712706,52.476805,NW29-40-26-W4,2016-05-04,RAINBOW TROUT,1500,PRIVATE ALBERTA FACILITY,3N,21
