WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,STRAIN,GENOTYPE,AVG. LENGTH
6878,BULLSHEAD RESERVOIR,BULLSHEAD CREEK RESERVOIR,-110.506929,49.677137,NE29-8-4-W4,2019-06-10,RAINBOW TROUT,2125,TROUT LODGE/JUMPERS,AF2N,21.5
4159,BURNS LAKE,,-114.943209,50.604055,SW17-19-7-W5,2019-09-16,CUTTHROAT TROUT,1000,JOB LAKE,3N,17.5
4171,BUTCHER'S LAKE,,-114.061148,49.303994,NW15-4-1-W5,2019-05-06,BROOK TROUT,3000,BEITTY RESORT,3N,19.5
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,2019-09-26,TIGER TROUT,1250,BEITTY/BOW RIVER,3N,22.4
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,2019-04-25,RAINBOW TROUT,3550,TROUT LODGE/JUMPERS,AF2N,20.3
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,2019-06-03,RAINBOW TROUT,7400,CAMPBELL LAKE,2N,20
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,2019-09-20,TIGER TROUT,2000,BEITTY/BOW RIVER,3N,24.3
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2019-05-13,RAINBOW TROUT,5500,TROUT LODGE/JUMPERS,AF3N,21.2
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2019-04-25,RAINBOW TROUT,15166,TROUT LODGE/SILVER'S,AF3N,11.2
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2019-09-09,RAINBOW TROUT,54000,TROUT LODGE/JUMPERS,AF3N,5.1
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2019-05-13,RAINBOW TROUT,2500,TROUT LODGE/JUMPERS,AF3N,12.7
3499,CHAIN LAKES RESERVOIR,,-114.20802,50.236864,NE4-15-2-W5,2019-06-03,RAINBOW TROUT,4800,PIT LAKES,3N,12.5
6608,CHAMPION LAKES,LOWER CHAMPION LAKE,-114.597433,50.813258,NW26-21-5-W5,2019-09-16,CUTTHROAT TROUT,300,JOB LAKE,3N,16.8
6607,CHAMPION LAKES,UPPER CHAMPION LAKE,-114.599941,50.815306,NW26-21-5-W5,2019-09-16,CUTTHROAT TROUT,300,JOB LAKE,3N,16.8
4261,CHICKAKOO LAKE,CHICKAKO LAKE,-114.074339,53.618628,SW34-53-1-W5,2019-05-08,RAINBOW TROUT,8000,TROUT LODGE/JUMPERS,AF2N,19
6860,CHRYSTINA LAKE,,-115.194645,54.786102,NW8-67-8-W5,2019-05-28,BROOK TROUT,1600,BEITTY RESORT,3N,21.1
6082,CLAUDE N. BRENNAN MEMORIAL POND,VERMILION PARK POND,-110.884936,53.364531,NE36-50-7-W4,2019-05-15,RAINBOW TROUT,1250,PRIVATE ALBERTA FACILITY,3N,20.7
4374,CROWSNEST LAKE,,-114.637963,49.634111,NE8-8-5-W5,2019-09-19,CUTTHROAT TROUT,12799,JOB LAKE,3N,17.6
4446,DILLBERRY LAKE,,-110.004391,52.576348,,2019-09-26,RAINBOW TROUT,10000,TROUT LODGE/KAMLOOPS,AF3N,21.5
4446,DILLBERRY LAKE,,-110.004391,52.576348,,2019-09-26,RAINBOW TROUT,12000,TROUT LODGE/JUMPERS,AF3N,8.09
4458,DOLBERG LAKE,,-115.053191,54.157685,SE1-60-8-W5,2019-05-31,RAINBOW TROUT,8000,TROUT LODGE/JUMPERS,AF2N,20.6
6836,DORMER LAKE,,-115.498976,51.590937,NW21-30-11-W5,2019-10-15,CUTTHROAT TROUT,2150,JOB LAKE,3N,18.1
4488,DUNN LAKE,,-117.685762,53.654925,NW7-54-25-W5,2019-05-30,BROOK TROUT,3000,BEITTY RESORT,3N,20.5
4460,EAST DOLLAR LAKE,,-117.204628,55.314926,NW8-73-21-W5,2019-05-09,BROWN TROUT,500,BOW RIVER,3N,19.9
4460,EAST DOLLAR LAKE,,-117.204628,55.314926,NW8-73-21-W5,2019-05-09,RAINBOW TROUT,3000,TROUT LODGE/JUMPERS,AF2N,20.1
6044,EAST TWIN LAKE,,-117.533333,57.45,SW29-97-22-W5,2019-05-15,RAINBOW TROUT,4200,TROUT LODGE/JUMPERS,AF2N,20
6044,EAST TWIN LAKE,,-117.533333,57.45,SW29-97-22-W5,2019-09-05,TIGER TROUT,1000,BEITTY/BOW RIVER,3N,23
4505,EDITH LAKE,,-115.382263,54.801854,NE13-67-10-W5,2019-05-28,BROOK TROUT,1600,BEITTY RESORT,3N,21.2
4532,EMERALD LAKE,HART LAKE,-114.641917,49.626771,SE8-8-5-W5,2019-05-22,BROOK TROUT,2600,BEITTY RESORT,3N,19.7
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2019-05-03,BROWN TROUT,200,BOW RIVER,3N,20.3
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2019-05-03,RAINBOW TROUT,1050,TROUT LODGE/JUMPERS,AF3N,20.2
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2019-05-15,RAINBOW TROUT,2250,TROUT LODGE/JUMPERS,AF3N,19.8
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2019-09-19,CUTTHROAT TROUT,2500,JOB LAKE,3N,17.7
6822,EMERSON LAKE,,-113.85125,50.576929,SW5-19-28-W4,2019-06-11,RAINBOW TROUT,1200,PRIVATE ALBERTA FACILITY,3N,21.5
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2019-09-27,RAINBOW TROUT,35000,TROUT LODGE/JUMPERS,AF3N,8.13
4539,ENGSTROM LAKE,,-110.906389,56.188889,NW17-83-6-W4,2019-05-16,RAINBOW TROUT,8000,TROUT LODGE/KAMLOOPS,AF3N,14
4562,FAIRFAX LAKE,,-116.576532,52.971131,NW17-46-18-W5,2019-06-03,RAINBOW TROUT,8000,TROUT LODGE/KAMLOOPS,AF3N,13.1
3505,FYTEN RESERVOIR,,-113.331867,51.546348,NW4-30-24-W4,2019-05-03,RAINBOW TROUT,4250,TROUT LODGE/JUMPERS,AF2N,20.7
4697,GOLDEYE LAKE,,-116.192114,52.449584,NE14-40-16-W5,2019-06-03,RAINBOW TROUT,8000,TROUT LODGE/KAMLOOPS,AF3N,13.4
4725,GRANDE CACHE LAKE,,-119.05,53.9,NE1-57-8-W6,2019-09-24,RAINBOW TROUT,20000,TROUT LODGE/JUMPERS,AF3N,8.62
4725,GRANDE CACHE LAKE,,-119.05,53.9,NE1-57-8-W6,2019-05-30,RAINBOW TROUT,20000,TROUT LODGE/KAMLOOPS,AF2N,12.6
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2019-08-28,RAINBOW TROUT,200,TROUT LODGE/KAMLOOPS,AF3N,20.7
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2019-08-28,RAINBOW TROUT,634,TROUT LODGE/JUMPERS,AF3N,25.6
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2019-07-23,RAINBOW TROUT,1000,TROUT LODGE/JUMPERS,AF2N,23.9
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2019-06-03,RAINBOW TROUT,700,CAMPBELL LAKE,3N,18.5
3476,GROTTO MOUNTAIN POND,,-115.202402,51.065761,NW21-24-9-W5,2019-05-13,RAINBOW TROUT,700,CAMPBELL LAKE,3N,18.5
26431,HIGH LEVEL COMMUNITY PARK POND,HIGH LEVEL TOWN POND,-117.163713,58.517177,SE6-110-19-W5,2019-06-13,RAINBOW TROUT,500,TROUT LODGE/JUMPERS,AF2N,21.5
6917,HINTON F & G POND,HINTON BORROW PIT,-117.605197,53.341065,SW28-50-25-W5,2019-06-03,RAINBOW TROUT,300,TROUT LODGE/JUMPERS,AF3N,20.3
6786,IRONSIDE POND,,-114.996541,52.246795,SW7-38-7-W5,2019-05-08,RAINBOW TROUT,500,CAMPBELL LAKE,3N,18.5
6786,IRONSIDE POND,,-114.996541,52.246795,SW7-38-7-W5,2019-09-23,BROOK TROUT,2,BEITTY/BOW RIVER,2N,55
6786,IRONSIDE POND,,-114.996541,52.246795,SW7-38-7-W5,2019-09-23,BROOK TROUT,200,BEITTY/BOW RIVER,3N,22.5
4909,ISLAND LAKE,,-114.684444,49.627778,NW12-8-6-W5,2019-09-09,CUTTHROAT TROUT,1900,JOB LAKE,3N,17.5
4920,JACK FISH LAKE,,-111.296351,53.594311,NW20-53-9-W4,2019-05-03,RAINBOW TROUT,4000,TROUT LODGE/JUMPERS,AF2N,20.1
4935,JANE LAKE,,-115.11153,54.872509,NW11-68-8-W5,2019-09-30,RAINBOW TROUT,1800,TROUT LODGE/JUMPERS,AF3N,8
4944,JESSIE LAKE,,-114.965309,54.895503,SW23-68-7-W5,2019-09-30,RAINBOW TROUT,3500,TROUT LODGE/JUMPERS,AF3N,8
4965,KAKUT LAKE,,-118.533333,55.625,SW34-76-4-W6,2019-05-14,BROOK TROUT,6000,BEITTY RESORT,3N,19.9
4965,KAKUT LAKE,,-118.533333,55.625,SW34-76-4-W6,2019-05-28,RAINBOW TROUT,1500,TROUT LODGE/JUMPERS,AF2N,20.7
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,2019-05-11,RAINBOW TROUT,1500,TROUT LODGE/JUMPERS,AF2N,20.5
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,2019-05-04,RAINBOW TROUT,1500,TROUT LODGE/JUMPERS,AF2N,20.5
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.953265,54.775532,NW5-67-13-W4,2019-05-27,RAINBOW TROUT,600,TROUT LODGE/JUMPERS,AF2N,22
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.953265,54.775532,NW5-67-13-W4,2019-09-13,RAINBOW TROUT,600,TROUT LODGE/KAMLOOPS,AF2N,21.1
4564,LAKE OF FALLS,,-116.628437,52.084305,NE10-36-19-W5,2019-10-15,CUTTHROAT TROUT,3727,JOB LAKE,3N,18.1
3479,LAMBERT POND,,-116.481493,53.566383,NW8-53-17-W5,2019-05-09,RAINBOW TROUT,2000,TROUT LODGE/JUMPERS,AF3N,20.1
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2019-04-15,RAINBOW TROUT,20000,TROUT LODGE/KAMLOOPS,AF3N,11.3
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2019-09-16,CUTTHROAT TROUT,2750,JOB LAKE,2N,16.2
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2019-09-03,RAINBOW TROUT,15000,TROUT LODGE/JUMPERS,AF3N,5.2
5050,LEES LAKE,,-114.248586,49.541912,SW8-7-2-W5,2019-09-23,RAINBOW TROUT,35,BEITTY RESORT,2N,35
5078,LILY LAKE,,-114.766667,55.483333,NW7-75-5-W5,2019-09-30,BROOK TROUT,3660,BEITTY RESORT,3N,12.1
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2019-05-23,RAINBOW TROUT,500,CAMPBELL LAKE,2N,19.2
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2019-05-17,RAINBOW TROUT,7500,CAMPBELL LAKE,2N,19.2
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2019-05-17,BROOK TROUT,1800,BEITTY RESORT,3N,20.4
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,2019-10-01,RAINBOW TROUT,10000,TROUT LODGE/JUMPERS,AF3N,7.5
5223,MARGARET LAKE,,-115.185439,51.401845,NW15-28-9-W5,2019-09-17,CUTTHROAT TROUT,3067,JOB LAKE,3N,16.5
5232,MARIGOLD LAKE,,-115.628279,54.671776,NW32-65-11-W5,2019-09-30,BROOK TROUT,5000,BEITTY RESORT,3N,12.1
5245,MARY GREGG LAKE,,-117.454064,53.112602,NW4-48-24-W5,2019-06-10,RAINBOW TROUT,3200,TROUT LODGE/KAMLOOPS,AF3N,14.6
3522,MCLEAN POND,,-114.669068,50.888074,NW20-22-5-W5,2019-05-17,RAINBOW TROUT,2500,TROUT LODGE/JUMPERS,AF3N,22.2
3522,MCLEAN POND,,-114.669068,50.888074,NW20-22-5-W5,2019-05-20,RAINBOW TROUT,2800,CAMPBELL LAKE,3N,18.5
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2019-09-23,RAINBOW TROUT,3300,TROUT LODGE/SILVER'S,AF3N,24.5
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2019-09-23,RAINBOW TROUT,100000,TROUT LODGE/JUMPERS,AF3N,8.19
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2019-06-03,RAINBOW TROUT,36000,TROUT LODGE/KAMLOOPS,AF3N,12.7
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2019-06-03,RAINBOW TROUT,8000,TROUT LODGE/JUMPERS,AF3N,20.3
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,2019-05-27,RAINBOW TROUT,8000,PIT LAKES,3N,12.5
2129,MEDLEY RIVER,,-110.186494,54.604201,SE11-65-2-W4,2019-05-25,RAINBOW TROUT,1500,TROUT LODGE/JUMPERS,AF3N,21.5
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2019-05-01,BROWN TROUT,10250,BOW RIVER,3N,18.5
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2019-05-20,RAINBOW TROUT,15662,TROUT LODGE/SILVER'S,AF3N,10.1
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,2019-10-21,BROWN TROUT,13125,BOW RIVER,3N,11.5
3524,MICHICHI RESERVOIR,,-112.52946,51.582647,SW19-30-18-W4,2019-05-06,RAINBOW TROUT,5700,TROUT LODGE/JUMPERS,AF2N,19.4
5324,MILLERS LAKE,,-116.768896,53.560075,SW8-53-19-W5,2019-05-09,RAINBOW TROUT,9600,TROUT LODGE/JUMPERS,AF3N,20
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2019-05-13,BROWN TROUT,500,BOW RIVER,3N,19.9
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2019-09-23,BROWN TROUT,17,BOW RIVER,2N,23
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2019-09-23,BROWN TROUT,8,BOW RIVER,2N,50
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2019-09-26,TIGER TROUT,1000,BEITTY/BOW RIVER,3N,22.4
5348,MITCHELL LAKE,,-115.007692,52.216312,NE25-37-8-W5,2019-04-26,RAINBOW TROUT,2000,PIT LAKES,3N,12.5
6623,MITCHELL POND,WASKASOO PARK POND,-113.853351,52.269458,NW18-38-27-W4,2019-06-18,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,21.2
6623,MITCHELL POND,WASKASOO PARK POND,-113.853351,52.269458,NW18-38-27-W4,2019-05-21,RAINBOW TROUT,500,TROUT LODGE/JUMPERS,AF3N,21.8
6623,MITCHELL POND,WASKASOO PARK POND,-113.853351,52.269458,NW18-38-27-W4,2019-04-25,RAINBOW TROUT,1000,PRIVATE ALBERTA FACILITY,3N,21.2
6684,MONTAGANEUSSE LAKE,STONEY LAKE,-118.461339,56.504886,NE31-86-3-W6,2019-05-30,RAINBOW TROUT,8000,TROUT LODGE/KAMLOOPS,AF2N,12.7
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2019-05-22,RAINBOW TROUT,7400,TROUT LODGE/KAMLOOPS,AF3N,12.4
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2019-05-22,RAINBOW TROUT,500,BOW RIVER,3N,19.8
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2019-09-11,TIGER TROUT,1500,BEITTY/BOW RIVER,3N,23.4
5360,MOONSHINE LAKE,MIRAGE LAKE,-119.227778,55.886111,SE31-79-8-W6,2019-09-11,BROWN TROUT,500,BOW RIVER,3N,24.6
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2019-05-14,RAINBOW TROUT,700,CAMPBELL LAKE,3N,18.5
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2019-07-17,RAINBOW TROUT,961,TROUT LODGE/JUMPERS,AF3N,23.8
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2019-06-03,RAINBOW TROUT,700,CAMPBELL LAKE,3N,18.5
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2019-08-28,RAINBOW TROUT,300,TROUT LODGE/KAMLOOPS,AF3N,20.7
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2019-08-28,RAINBOW TROUT,587,TROUT LODGE/JUMPERS,AF3N,25.6
3482,MOUNT LORETTE PONDS,,-115.107943,50.969566,SW19-23-8-W5,2019-06-17,RAINBOW TROUT,1575,CAMPBELL LAKE,3N,19.5
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2019-09-23,BROWN TROUT,10,BOW RIVER,2N,50
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2019-05-02,RAINBOW TROUT,3000,TROUT LODGE/JUMPERS,AF3N,20.2
5387,MUIR LAKE,,-113.956437,53.624675,NW32-53-27-W4,2019-05-02,BROWN TROUT,500,BOW RIVER,3N,20.3
5407,MUSKIKI LAKE,,-116.874653,52.851672,NW5-45-20-W5,2019-05-28,CUTTHROAT TROUT,5000,JOB LAKE,3N,11.9
5407,MUSKIKI LAKE,,-116.874653,52.851672,NW5-45-20-W5,2019-09-25,CUTTHROAT TROUT,3000,JOB LAKE,3N,16.7
6735,NIEMELA RESERVOIR,RAY'S POND,-114.292729,52.322935,SE1-39-3-W5,2019-05-01,RAINBOW TROUT,2500,TROUT LODGE/JUMPERS,AF3N,20
6735,NIEMELA RESERVOIR,RAY'S POND,-114.292729,52.322935,SE1-39-3-W5,2019-06-18,RAINBOW TROUT,1200,PRIVATE ALBERTA FACILITY,3N,21.2
5466,OBED LAKE,,-117.133333,53.566667,SW11-53-22-W5,2019-05-14,BROWN TROUT,9000,BOW RIVER,3N,19.7
5476,OLE LAKE,,-119.894419,56.316771,NW30-84-12-W6,2019-05-28,RAINBOW TROUT,3000,TROUT LODGE/JUMPERS,AF2N,20.4
5504,OUTPOST LAKE,POLICE LAKE,-113.456699,49.011823,NE6-1-26-W4,2019-05-06,RAINBOW TROUT,5000,TROUT LODGE/JUMPERS,AF3N,20.3
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,2019-05-08,RAINBOW TROUT,6000,TROUT LODGE/JUMPERS,AF3N,21.4
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,2019-05-08,RAINBOW TROUT,10000,TROUT LODGE/KAMLOOPS,AF3N,13
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,2019-05-06,RAINBOW TROUT,16500,TROUT LODGE/SILVER'S,AF3N,10
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,2019-05-06,RAINBOW TROUT,23500,TROUT LODGE/SILVER'S,AF3N,8.3
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,2019-09-03,RAINBOW TROUT,85000,TROUT LODGE/JUMPERS,AF3N,5.1
5538,PEANUT LAKE,,-114.352591,54.017399,NE15-58-3-W5,2019-05-08,BROOK TROUT,5000,BEITTY RESORT,3N,20
5538,PEANUT LAKE,,-114.352591,54.017399,NE15-58-3-W5,2019-09-25,RAINBOW TROUT,13500,TROUT LODGE/KAMLOOPS,AF2N,19.2
5555,PEPPERS LAKE,,-115.705653,52.038779,NW30-35-12-W5,2019-06-03,RAINBOW TROUT,2800,TROUT LODGE/JUMPERS,AF3N,20.9
5555,PEPPERS LAKE,,-115.705653,52.038779,NW30-35-12-W5,2019-06-03,BROOK TROUT,4000,BEITTY RESORT,3N,20.1
5555,PEPPERS LAKE,,-115.705653,52.038779,NW30-35-12-W5,2019-10-15,BROOK TROUT,650,BEITTY RESORT,3N,12.6
5565,PETITE LAKE,,-117.702585,53.655681,NW12-54-26-W5,2019-05-30,RAINBOW TROUT,2000,TROUT LODGE/JUMPERS,AF3N,20.3
5569,PHYLLIS LAKE,,-114.966667,52.1,SE17-36-7-W5,2019-05-29,RAINBOW TROUT,5000,TROUT LODGE/KAMLOOPS,AF3N,20.7
5569,PHYLLIS LAKE,,-114.966667,52.1,SE17-36-7-W5,2019-09-03,RAINBOW TROUT,10278,TROUT LODGE/JUMPERS,AF3N,5.2
6534,PIERRE GREYS LAKES,LOWER PIERRE GREYS LAKE,-118.60656,53.910427,SE12-57-5-W6,2019-05-15,RAINBOW TROUT,5800,TROUT LODGE/KAMLOOPS,AF3N,14.1
6533,PIERRE GREYS LAKES,MIDDLE PIERRE GREYS LAKE,-118.588692,53.90135,NW6-57-4-W6,2019-05-16,RAINBOW TROUT,12000,TROUT LODGE/KAMLOOPS,AF3N,14.1
5572,PIERRE GREYS LAKES,UPPER PIERRE GREYS LAKES,-118.585692,53.908548,SW7-57-4-W6,2019-05-15,BROOK TROUT,8000,BEITTY RESORT,3N,20.2
18007,PINE COULEE RESERVOIR,,-113.737738,50.1757,NE15-14-28-W4,2019-09-09,RAINBOW TROUT,36783,TROUT LODGE/JUMPERS,AF3N,5.4
6613,RAINBOW PARK POND,WESTLOCK RECREATION POND,-113.727525,54.145706,NE31-59-25-W4,2019-05-16,RAINBOW TROUT,1050,PRIVATE ALBERTA FACILITY,3N,20.8
6702,RAT LAKE,,-115.183801,52.247523,SW11-38-9-W5,2019-09-23,TIGER TROUT,500,BEITTY/BOW RIVER,3N,22.4
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2019-09-18,RAINBOW TROUT,17447,TROUT LODGE/JUMPERS,AF3N,5.6
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2019-09-18,RAINBOW TROUT,1500,TROUT LODGE/KAMLOOPS,AF2N,19.8
5661,REESOR LAKE,,-110.106922,49.66537,NW20-8-1-W4,2019-09-18,TIGER TROUT,3500,BEITTY/BOW RIVER,3N,23
3485,ROCKY CHILDREN'S POND,,-114.949741,52.398682,SW33-39-7-W5,2019-05-13,RAINBOW TROUT,392,CAMPBELL LAKE,3N,18.5
3485,ROCKY CHILDREN'S POND,,-114.949741,52.398682,SW33-39-7-W5,2019-05-13,RAINBOW TROUT,108,MOUNT LASSEN,3N,20
5714,RUNNING LAKE,,-119.0339,56.669178,SW34-88-7-W6,2019-05-22,BROOK TROUT,3000,BEITTY RESORT,3N,19.7
5729,SALTER'S LAKE,,-114.191032,53.690156,SW26-54-2-W5,2019-05-02,RAINBOW TROUT,6000,TROUT LODGE/JUMPERS,AF2N,20.2
