WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,GENOTYPE,AVG. LENGTH
4231,CAVAN LAKE, ,-110.407082,49.935915,SW30-11-3-W4,4/15/2013,RNTR,15292,Diploid,18
4231,CAVAN LAKE, ,-110.407082,49.935915,SW30-11-3-W4,4/16/2013,RNTR,11769,Diploid,18
4231,CAVAN LAKE, ,-110.407082,49.935915,SW30-11-3-W4,4/16/2013,RNTR,7647,Diploid,17
6769,UNNAMED,KEENEX COULEE RESERVOIR,-113.199605,49.895155,SW10-11-24-W4,4/17/2013,RNTR,4000,Diploid,20
22504,UNNAMED,RIVERSTONE POND,-112.70011,49.734363,SW18-9-20-W4,4/17/2013,RNTR,825,Triploid,21
6692,UNNAMED,SPRING COULEE PARK POND,-113.110221,49.370342,SW12-5-24-W4,4/17/2013,RNTR,3000,Triploid,21
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,4/18/2013,RNTR,13666,Triploid,13
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,4/18/2013,RNTR,25058,Triploid,13
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,4/19/2013,RNTR,22067,Triploid,13
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,4/19/2013,RNTR,14969,Triploid,17
4374,CROWSNEST LAKE, ,-114.637963,49.634111,NE8-8-5-W5,4/22/2013,RNTR,9926,Triploid,16
4374,CROWSNEST LAKE, ,-114.637963,49.634111,NE8-8-5-W5,4/22/2013,RNTR,5074,Triploid,16
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,4/22/2013,RNTR,8031,Triploid,16
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,4/23/2013,RNTR,20200,Diploid,14
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,4/23/2013,RNTR,9800,Diploid,18
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,4/23/2013,BNTR,400,Diploid,22
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,4/26/2013,RNTR,19348,Diploid,14
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,4/26/2013,RNTR,4653,Diploid,14
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,4/26/2013,RNTR,25999,Diploid,14
3505,FYTEN RESERVOIR, ,-113.331867,51.546348,NW4-30-24-W4,4/29/2013,RNTR,10000,Diploid,15
6697,UNNAMED,SEVERN CREEK RESERVOIR,-112.955705,51.208304,NW12-26-22-W4,4/29/2013,RNTR,20000,Diploid,15
6751,UNNAMED,MAGRATH CHILDREN'S POND,-112.869274,49.407453,SW26-5-22-W4,4/30/2013,RNTR,500,Triploid,20
6757,UNNAMED,MCQUILLAN RESERVOIR,-112.45932,49.64707,SW13-8-19-W4,4/30/2013,RNTR,3650,Triploid,20
6818,UNNAMED,GOLDSPRING PARK POND,-111.995479,49.095497,NE6-2-15-W4,4/30/2013,RNTR,1500,Triploid,20
6764,UNNAMED,LEDUC RESERVOIR,-113.567083,53.259984,NE27-49-25-W4,4/30/2013,RNTR,5000,Diploid,19
6682,UNNAMED,STIRLING CHILDREN'S POND,-112.5376,49.500793,SW29-6-19-W4,4/30/2013,RNTR,700,Triploid,20
3482,MOUNT LORETTE PONDS, ,-115.10769,50.969034,SW19-23-8-W5,5/1/2013,RNTR,800,Triploid,22
6846,UNNAMED,COTTONWOOD LAKE,-113.880322,49.564374,NW16-7-29-W4,5/1/2013,RNTR,750,Pressure Treated as Triploid,23
3476,GROTTO MOUNTAIN POND, ,-115.202402,51.065761,NW21-24-9-W5,5/1/2013,RNTR,800,Triploid,22
6620,UNNAMED,VEGREVILLE TROUT POND,-112.054068,53.490532,SW18-52-14-W4,5/1/2013,RNTR,5000,Diploid,15
6620,UNNAMED,VEGREVILLE TROUT POND,-112.054068,53.490532,SW18-52-14-W4,5/1/2013,RNTR,5000,Diploid,15
6831,UNNAMED,FOREMOST RESERVOIR,-111.456691,49.477485,NW17-6-11-W4,5/2/2013,RNTR,1400,Triploid,21
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,5/2/2013,RNTR,9000,Diploid,15
6882,UNNAMED,BOW CITY EAST PONDS,-112.255516,50.430146,SE15-17-17-W4,5/2/2013,RNTR,1000,Triploid,21
6842,UNNAMED,ECHO DALE REGIONAL PARK POND,-110.780527,50.049958,SE5-13-6-W4,5/2/2013,RNTR,1000,Triploid,21
6823,UNNAMED,ENCHANT POND,-112.421643,50.153553,SE8-14-18-W4,5/2/2013,RNTR,1000,Triploid,21
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,5/3/2013,RNTR,400,Diploid,25
6833,UNNAMED,DIPLOMAT MINE POND,-112.180118,52.50583,NW1-41-16-W4,5/3/2013,RNTR,5000,Diploid,20
24053,UNNAMED,LARA FISH POND,-110.615227,54.308179,NE25-61-5-W4,5/3/2013,RNTR,400,Diploid,25
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/3/2013,RNTR,11715,Triploid,19
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/3/2013,RNTR,14296,Triploid,18
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/3/2013,RNTR,1817,Triploid,18
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/3/2013,RNTR,10615,Triploid,18
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/3/2013,RNTR,11715,Triploid,19
6780,UNNAMED,HUBER RESERVOIR,-111.732917,52.221611,SW36-37-13-W4,5/6/2013,RNTR,6000,Diploid,18
6880,UNNAMED,BURN'S RESERVOIR,-113.935337,49.498883,SE26-6-30-W4,5/6/2013,RNTR,500,Pressure Treated as Triploid,23
6671,UNNAMED,AIRDRIE POND,-114.019349,51.274481,SW1-27-1-W5,5/6/2013,RNTR,250,Triploid,21
6614,UNNAMED,BY THE LAKE PARK,-113.408198,52.976846,SW22-46-24-W4,5/6/2013,RNTR,1810,Diploid,20
6614,UNNAMED,BY THE LAKE PARK,-113.408198,52.976846,SW22-46-24-W4,5/6/2013,RNTR,3190,Diploid,20
6861,UNNAMED,CIPPERLEY'S RESERVOIR,-114.108144,51.729469,NW8-32-1-W5,5/6/2013,RNTR,1500,Triploid,21
6686,UNNAMED,STRATHMORE CHILDREN'S POND,-113.390752,51.041855,SW14-24-25-W4,5/6/2013,RNTR,2500,Triploid,21
6853,UNNAMED,DEWITT'S POND,-114.121485,51.262527,SE31-26-1-W5,5/6/2013,RNTR,1000,Triploid,21
6810,UNNAMED,GRANUM POND,-113.507613,49.862522,SE31-10-26-W4,5/6/2013,RNTR,450,Triploid,20
6716,UNNAMED,PADDLE RIVER DAM POND,-115.050562,53.895509,SE1-57-8-W5,5/6/2013,RNTR,1000,Diploid,25
3524,MICHICHI RESERVOIR, ,-112.52946,51.582647,SW19-30-18-W4,5/6/2013,RNTR,14000,Diploid,15
5387,MUIR LAKE, ,-113.956437,53.624675,NW32-53-27-W4,5/6/2013,RNTR,3000,Pressure Treated as Triploid,15
6755,UNNAMED,MCLAREN'S RESERVOIR,-112.45129,51.840076,SW23-33-18-W4,5/6/2013,RNTR,12000,Diploid,15
6879,UNNAMED,BURMIS LAKE,-114.299609,49.553784,SE14-7-3-W5,5/7/2013,RNTR,1000,Pressure Treated as Triploid,23
6758,UNNAMED,MCVINNIE RESERVOIR,-112.816406,50.034691,SW33-12-21-W4,5/7/2013,RNTR,3000,Triploid,19
24702,UNNAMED,ST. PAUL FISH POND,-111.27959,53.998638,SW9-58-9-W4,5/7/2013,RNTR,900,Diploid,25
23292,UNNAMED,GENESEE TROUT POND,-114.309875,53.376492,NW1-51-3-W5,5/7/2013,RNTR,500,Diploid,20
6822,EMERSON LAKE, ,-113.85125,50.576929,SW5-19-28-W4,5/7/2013,RNTR,2500,Triploid,19
3494,BLOOD INDIAN CREEK RESERVOIR, ,-111.210333,51.24853,SW28-26-9-W4,5/7/2013,RNTR,70324,Diploid,10
3494,BLOOD INDIAN CREEK RESERVOIR, ,-111.210333,51.24853,SW28-26-9-W4,5/7/2013,RNTR,13565,Diploid,10
3494,BLOOD INDIAN CREEK RESERVOIR, ,-111.210333,51.24853,SW28-26-9-W4,5/7/2013,RNTR,70324,Diploid,10
5895,STAR LAKE, ,-114.273086,53.510057,NE19-52-2-W5,5/7/2013,RNTR,7416,Diploid,20
5895,STAR LAKE, ,-114.273086,53.510057,NE19-52-2-W5,5/7/2013,RNTR,624,Diploid,20
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,5/8/2013,RNTR,5000,Diploid,20
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,5/8/2013,RNTR,5514,Diploid,20
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,5/8/2013,RNTR,4468,Diploid,20
6923,UNNAMED,BLACK NUGGET MINE PIT,-112.532662,53.217685,NW11-49-18-W4,5/8/2013,RNTR,2518,Diploid,20
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/8/2013,RNTR,8000,Triploid,22
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/8/2013,RNTR,8000,Triploid,22
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,5/8/2013,RNTR,4000,Diploid,20
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,5/8/2013,RNTR,4000,Diploid,20
6803,UNNAMED,HELMER RESERVOIR,-111.977647,51.656113,SW18-31-14-W4,5/8/2013,RNTR,5000,Pressure Treated as Triploid,16
6858,UNNAMED,COLEMAN FISH AND GAME POND,-114.559795,49.655563,SW24-8-5-W5,5/8/2013,RNTR,1600,Pressure Treated as Triploid,24
6714,UNNAMED,OYEN RESERVOIR,-110.48757,51.62757,NE3-31-4-W4,5/9/2013,RNTR,700,Triploid,21
6852,UNNAMED,DAYSLAND POND,-112.263607,52.86884,NE9-45-16-W4,5/9/2013,RNTR,500,Triploid,22
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,5/9/2013,RNTR,4414,Diploid,12
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,5/9/2013,RNTR,4445,Diploid,12
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,5/9/2013,RNTR,4410,Diploid,12
6868,UNNAMED,CARDIFF PARK POND,-113.584073,53.763266,SW24-55-25-W4,5/9/2013,RNTR,1731,Diploid,12
6809,UNNAMED,GOOSEBERRY PARK POND,-110.771236,52.110661,NE22-36-6-W4,5/9/2013,RNTR,3500,Triploid,21
24702,UNNAMED,ST. PAUL FISH POND,-111.27959,53.998638,SW9-58-9-W4,5/9/2013,RNTR,900,Diploid,25
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.719384,52.985233,NE20-46-19-W4,5/9/2013,RNTR,1000,Triploid,22
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/9/2013,RNTR,1600,Triploid,22
6902,UNNAMED,ALLISON LAKE,-114.604063,49.672284,SW27-8-5-W5,5/9/2013,RNTR,2525,Pressure Treated as Triploid,24
6761,UNNAMED,LOUGHEED TROUT POND,-111.533836,52.745163,SE33-43-11-W4,5/9/2013,RNTR,750,Triploid,22
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,5/9/2013,RNTR,7018,Diploid,20
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,5/9/2013,RNTR,2982,Diploid,20
6894,UNNAMED,BELLIS BEACH LAKE,-112.15247,54.100613,SE15-59-15-W4,5/9/2013,RNTR,10350,Diploid,16
6894,UNNAMED,BELLIS BEACH LAKE,-112.15247,54.100613,SE15-59-15-W4,5/9/2013,RNTR,3650,Diploid,16
18020,UNNAMED,OYEN (CONCRETE PLANT) POND,-110.485636,51.350601,SW34-27-4-W4,5/9/2013,RNTR,1200,Triploid,21
4446,DILLBERRY LAKE, ,-110.004391,52.576348,NE36-41-1-W4,5/9/2013,RNTR,11467,Diploid,19
4446,DILLBERRY LAKE, ,-110.004391,52.576348,NE36-41-1-W4,5/9/2013,RNTR,8870,Diploid,19
6871,UNNAMED,PONOKA CENTENNIAL PARK POND,-113.590891,52.693163,NE8-43-25-W4,5/10/2013,RNTR,750,Triploid,22
22993,UNNAMED,EAST STORMWATER POND,-113.714773,52.474547,NW29-40-26-W4,5/10/2013,RNTR,1500,Triploid,22
6674,UNNAMED,TELEGRAPH PARK POND,-113.025614,53.180241,SW33-48-21-W4,5/10/2013,RNTR,1500,Triploid,22
2129,MEDLEY RIVER, ,-110.186494,54.604201,SE11-65-2-W4,5/10/2013,RNTR,1500,Pressure Treated as Triploid,16
22994,UNNAMED,CENTRAL STORMWATER POND,-113.710333,52.469371,SE29-40-26-W4,5/10/2013,RNTR,1500,Triploid,22
6840,UNNAMED,EAST PIT LAKE,-114.530064,53.598702,NW21-53-4-W5,5/10/2013,RNTR,2044,Diploid,20
6840,UNNAMED,EAST PIT LAKE,-114.530064,53.598702,NW21-53-4-W5,5/10/2013,RNTR,1447,Diploid,20
6840,UNNAMED,EAST PIT LAKE,-114.530064,53.598702,NW21-53-4-W5,5/10/2013,RNTR,2509,Diploid,20
6840,UNNAMED,EAST PIT LAKE,-114.530064,53.598702,NW21-53-4-W5,5/10/2013,RNTR,5600,Diploid,20
18019,UNNAMED,WETASKIWIN POND,-113.360009,52.977951,SW24-46-24-W4,5/10/2013,RNTR,500,Triploid,22
4018,BEAVER MINES LAKE, ,-114.296284,49.372895,NE11-5-3-W5,5/11/2013,RNTR,11286,Triploid,17
4018,BEAVER MINES LAKE, ,-114.296284,49.372895,NE11-5-3-W5,5/11/2013,RNTR,11714,Triploid,17
5729,SALTER'S LAKE, ,-114.191032,53.690156,SW26-54-2-W5,5/11/2013,RNTR,11865,Diploid,15
5729,SALTER'S LAKE, ,-114.191032,53.690156,SW26-54-2-W5,5/11/2013,RNTR,3535,Diploid,15
5753,SAUER LAKE, ,-114.078152,53.612875,NE28-53-1-W5,5/12/2013,RNTR,3170,Diploid,20
5753,SAUER LAKE, ,-114.078152,53.612875,NE28-53-1-W5,5/12/2013,RNTR,2830,Diploid,20
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/13/2013,RNTR,17025,Diploid,15
6642,UNNAMED,MILE 07 LAKE,-112.015324,55.021444,NE35-69-14-W4,5/13/2013,RNTR,12000,Diploid,15
6623,UNNAMED,WASKASOO PARK POND,-113.849851,52.26661,SW18-38-27-W4,5/13/2013,RNTR,1000,Triploid,21
6735,UNNAMED,NIEMELA RESERVOIR,-114.292729,52.322935,SE1-39-3-W5,5/13/2013,RNTR,1500,Triploid,21
3899,ALFORD LAKE, ,-115.092202,52.063523,SW4-36-8-W5,5/13/2013,RNTR,3000,Diploid,19
6718,UNNAMED,PARLBY RESERVOIR,-113.316718,52.471946,NE25-40-24-W4,5/13/2013,RNTR,1000,Triploid,21
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,5/13/2013,RNTR,1500,Diploid,20
5348,MITCHELL LAKE, ,-115.007692,52.216312,NE25-37-8-W5,5/13/2013,RNTR,4000,Diploid,19
6905,UNNAMED,BASHAW POND,-112.966507,52.581079,SE4-42-21-W4,5/13/2013,RNTR,600,Triploid,21
6806,UNNAMED,HANSEN'S RESERVOIR,-114.394522,52.297145,SW29-38-3-W5,5/13/2013,RNTR,3000,Triploid,21
3534,SPRUCE COULEE RESERVOIR, ,-110.181613,49.673739,SW26-8-2-W4,5/13/2013,BKTR,18500,Triploid,7
3485,ROCKY CHILDREN'S POND, ,-114.949741,52.398682,SW33-39-7-W5,5/13/2013,RNTR,500,Triploid,22
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/13/2013,RNTR,10076,Diploid,15
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/13/2013,RNTR,7924,Diploid,15
5661,REESOR LAKE, ,-110.106922,49.66537,NW20-8-1-W4,5/13/2013,RNTR,4000,Diploid,19
6699,UNNAMED,SHEMELUK LAKE,-112.423089,54.212986,SW25-60-17-W4,5/13/2013,RNTR,6000,Diploid,15
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/14/2013,RNTR,2904,Diploid,21
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/14/2013,RNTR,4038,Diploid,21
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/14/2013,RNTR,2214,Diploid,21
5565,PETITE LAKE, ,-117.702585,53.655681,NW12-54-26-W5,5/14/2013,RNTR,2000,Triploid,17
6668,UNNAMED,HIGHWAY 63 POND,-111.34796,56.544368,SW15-87-9-W4,5/14/2013,RNTR,0,Diploid,15
6668,UNNAMED,HIGHWAY 63 POND,-111.34796,56.544368,SW15-87-9-W4,5/14/2013,RNTR,80,Diploid,15
6668,UNNAMED,HIGHWAY 63 POND,-111.34796,56.544368,SW15-87-9-W4,5/14/2013,RNTR,920,Diploid,15
6776,UNNAMED,LACOMBE PARK POND,-113.653734,53.637547,NW5-54-25-W4,5/14/2013,RNTR,1000,Triploid,21
5324,MILLERS LAKE, ,-116.768896,53.560075,SW8-53-19-W5,5/14/2013,RNTR,12000,Triploid,17
5538,PEANUT LAKE, ,-114.352591,54.017399,NE15-58-3-W5,5/14/2013,RNTR,6952,Diploid,15
5538,PEANUT LAKE, ,-114.352591,54.017399,NE15-58-3-W5,5/14/2013,RNTR,8048,Diploid,15
4920,JACK FISH LAKE, ,-111.296351,53.594311,NW20-53-9-W4,5/14/2013,RNTR,5000,Diploid,15
6659,UNNAMED,DANDURAND LAKE,-116.734669,53.559366,SE9-53-19-W5,5/14/2013,RNTR,1000,Triploid,17
6736,UNNAMED,MORINVILLE FISH AND GAME POND,-113.653975,53.806676,SE4-56-25-W4,5/14/2013,RNTR,1000,Triploid,21
6788,UNNAMED,JARVIS CREEK POND,-117.808513,53.512843,SW29-52-26-W5,5/14/2013,RNTR,700,Triploid,17
6636,UNNAMED,TEXACO EAST POND,-111.195149,56.628023,SW15-88-8-W4,5/14/2013,RNTR,2700,Diploid,15
6790,UNNAMED,HERITAGE LAKE,-113.66643,53.799728,NW33-55-25-W4,5/14/2013,RNTR,3000,Triploid,21
3534,SPRUCE COULEE RESERVOIR, ,-110.181613,49.673739,SW26-8-2-W4,5/14/2013,BKTR,874,Pressure Treated as Triploid,27
4535,EMERSON LAKES, ,-117.118253,53.727362,NW6-55-21-W5,5/14/2013,RNTR,2250,Triploid,17
6637,UNNAMED,TEXACO POND,-111.248523,56.639271,SW20-88-8-W4,5/14/2013,RNTR,1500,Diploid,15
6765,UNNAMED,LEGAL RESERVOIR,-113.576888,53.938127,SE24-57-25-W4,5/14/2013,RNTR,2000,Triploid,21
6613,UNNAMED,WESTLOCK RECREATION POND,-113.727525,54.145706,NE31-59-25-W4,5/14/2013,RNTR,2000,Triploid,21
3479,LAMBERT POND, ,-116.481493,53.566383,NW8-53-17-W5,5/14/2013,RNTR,407,Triploid,17
3479,LAMBERT POND, ,-116.481493,53.566383,NW8-53-17-W5,5/14/2013,RNTR,1593,Triploid,17
6786,IRONSIDE POND, ,-114.996541,52.246795,SW7-38-7-W5,5/15/2013,RNTR,500,Diploid,26
4261,CHICKAKOO LAKE,CHICKAKO LAKE,-114.074339,53.618628,SW34-53-1-W5,5/15/2013,RNTR,4947,Diploid,20
4261,CHICKAKOO LAKE,CHICKAKO LAKE,-114.074339,53.618628,SW34-53-1-W5,5/15/2013,RNTR,1053,Diploid,20
5944,SWAN LAKE, ,-117.813668,55.059122,SW18-70-25-W5,5/15/2013,RNTR,4449,Diploid,14
5944,SWAN LAKE, ,-117.813668,55.059122,SW18-70-25-W5,5/15/2013,RNTR,4426,Diploid,14
5944,SWAN LAKE, ,-117.813668,55.059122,SW18-70-25-W5,5/15/2013,RNTR,17021,Diploid,14
5944,SWAN LAKE, ,-117.813668,55.059122,SW18-70-25-W5,5/15/2013,RNTR,4406,Diploid,14
3486,SIBBALD MEADOWS POND, ,-114.944741,51.05457,SW20-24-7-W5,5/15/2013,RNTR,2000,Triploid,22
6039,TWIN LAKES, ,-115.001806,52.413889,SW6-40-7-W5,5/15/2013,RNTR,125,Diploid,57
3470,ALLEN BILL POND, ,-114.689747,50.900514,NW30-22-5-W5,5/15/2013,RNTR,2000,Triploid,22
5805,UNNAMED,SIBBALD LAKE,-114.866712,51.048693,NE14-24-7-W5,5/15/2013,RNTR,1125,Triploid,22
3534,SPRUCE COULEE RESERVOIR, ,-110.181613,49.673739,SW26-8-2-W4,5/15/2013,BKTR,864,Pressure Treated as Triploid,27
6737,UNNAMED,MOUND RED RESERVOIR,-113.961579,52.867842,NW11-45-28-W4,5/15/2013,RNTR,3000,Triploid,22
3522,MCLEAN POND, ,-114.665596,50.891975,NW20-22-5-W5,5/15/2013,RNTR,1634,Triploid,22
3522,MCLEAN POND, ,-114.665596,50.891975,NW20-22-5-W5,5/15/2013,RNTR,1966,Triploid,22
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.952045,54.774535,NW5-67-13-W4,5/15/2013,RNTR,600,Diploid,25
26447,UNNAMED,KIDS CAN CATCH POND,-114.017917,51.041529,SW13-24-1-W5,5/15/2013,RNTR,100,Triploid,25
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,5/15/2013,RNTR,3649,Diploid,20
4426,LAC DELORME,GEORGE'S LAKE,-111.1509,53.896214,SE5-57-8-W4,5/15/2013,RNTR,351,Diploid,20
6724,UNNAMED,NUGGENT POND,-114.33408,52.796236,NW14-44-3-W5,5/15/2013,RNTR,1000,Triploid,22
6626,UNNAMED,WOLF CREEK POND,-116.218917,53.581193,NE13-53-16-W5,5/16/2013,RNTR,750,Triploid,17
6658,UNNAMED,LOVETT LAKE,-116.706,53.041523,NW10-47-19-W5,5/16/2013,RNTR,1000,Triploid,17
6160,WILDHORSE LAKES,UPPER WILDHORSE LAKE,-117.80152,53.271338,SW31-49-26-W5,5/16/2013,RNTR,7500,Triploid,17
6651,UNNAMED,SILKSTONE LAKE,-116.717434,53.0436,NE9-47-19-W5,5/16/2013,RNTR,1300,Triploid,17
5348,MITCHELL LAKE, ,-115.007692,52.216312,NE25-37-8-W5,5/16/2013,BNTR,500,Pressure Treated as Triploid,17
17894,UNNAMED,ANDERSON DAM,-112.838356,51.419906,SW25-28-21-W4,5/16/2013,RNTR,3000,Triploid,20
3534,SPRUCE COULEE RESERVOIR, ,-110.181613,49.673739,SW26-8-2-W4,5/16/2013,BKTR,386,Pressure Treated as Triploid,27
3534,SPRUCE COULEE RESERVOIR, ,-110.181613,49.673739,SW26-8-2-W4,5/16/2013,BKTR,376,Pressure Treated as Triploid,27
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,5/16/2013,RNTR,15359,Pressure Treated as Triploid,16
4539,ENGSTROM LAKE, ,-110.906389,56.188889,SE17-83-6-W4,5/16/2013,RNTR,9641,Pressure Treated as Triploid,16
4562,FAIRFAX LAKE, ,-116.576532,52.971131,NW17-46-18-W5,5/16/2013,RNTR,10035,Triploid,17
5569,PHYLLIS LAKE, ,-114.966667,52.1,NW17-36-7-W5,5/16/2013,RNTR,120,Diploid,57
6773,UNNAMED,KRAFT POND,-113.609586,51.865057,NW27-33-26-W4,5/16/2013,RNTR,500,Triploid,20
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/16/2013,RNTR,14111,Pressure Treated as Triploid,15
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/16/2013,RNTR,4050,Pressure Treated as Triploid,15
5286,MCLEOD LAKE,CARSON LAKE,-115.652786,54.298603,SE25-61-12-W5,5/16/2013,RNTR,1839,Pressure Treated as Triploid,15
6741,UNNAMED,MIDWAY RESERVOIR,-113.735238,51.565685,SE16-30-27-W4,5/16/2013,RNTR,3000,Triploid,20
6917,HINTON F & G POND,HINTON BORROW PIT,-117.605197,53.341065,SW28-50-25-W5,5/16/2013,RNTR,300,Triploid,17
6655,UNNAMED,LAMONT POND,-112.749283,53.775627,SW27-55-19-W4,5/17/2013,RNTR,2000,Triploid,21
26854,WEST RIVERS EDGE POND, ,-113.274136,53.683219,NE23-54-23-W4,5/17/2013,RNTR,1000,Triploid,21
6893,UNNAMED,BEAUMONT POND,-113.427692,53.345086,SW27-50-24-W4,5/17/2013,RNTR,3000,Triploid,21
6791,UNNAMED,HERMITAGE PARK POND,-113.371337,53.581702,NE18-53-23-W4,5/17/2013,RNTR,3000,Triploid,21
