WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,GENOTYPE,AVG. LENGTH
3494,BLOOD INDIAN CREEK RESERVOIR, ,-111.210333,51.24853,SW28-26-9-W4,4/29/2009,RNTR,25213,Diploid,12
3494,BLOOD INDIAN CREEK RESERVOIR, ,-111.210333,51.24853,SW28-26-9-W4,4/29/2009,RNTR,8091,Diploid,12
3524,MICHICHI RESERVOIR, ,-112.52946,51.582647,SW19-30-18-W4,4/29/2009,RNTR,14000,Diploid,14
18020,UNNAMED,OYEN (CONCRETE PLANT) POND,-110.485636,51.350601,SW34-27-4-W4,4/29/2009,RNTR,1200,Diploid,20
6769,UNNAMED,KEENEX COULEE RESERVOIR,-113.199605,49.895155,SW10-11-24-W4,4/30/2009,RNTR,4000,Diploid,18
6880,UNNAMED,BURN'S RESERVOIR,-113.935337,49.498883,SE26-6-30-W4,4/30/2009,RNTR,500,Triploid,23
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,4/30/2009,BNTR,445,Diploid,21
22504,UNNAMED,RIVERSTONE POND,-112.70011,49.734363,SW18-9-20-W4,4/30/2009,RNTR,825,Diploid,25
6692,UNNAMED,SPRING COULEE PARK POND,-113.110221,49.370342,SW12-5-24-W4,4/30/2009,RNTR,3000,Diploid,18
6755,UNNAMED,MCLAREN'S RESERVOIR,-112.45129,51.840076,SW23-33-18-W4,4/30/2009,RNTR,12000,Diploid,14
6056,TYRRELL LAKE, ,-112.2734514,49.38961104,NE18-5-17-W4,4/30/2009,RNTR,10511,Diploid,11
6056,TYRRELL LAKE, ,-112.2734514,49.38961104,NE18-5-17-W4,4/30/2009,RNTR,182216,Diploid,7
6056,TYRRELL LAKE, ,-112.2734514,49.38961104,NE18-5-17-W4,4/30/2009,RNTR,17657,Diploid,11
6056,TYRRELL LAKE, ,-112.2734514,49.38961104,NE18-5-17-W4,4/30/2009,RNTR,21766,Diploid,11
4374,CROWSNEST LAKE, ,-114.637963,49.634111,NE8-8-5-W5,5/1/2009,RNTR,9678,Diploid,18
6686,UNNAMED,STRATHMORE CHILDREN'S POND,-113.390752,51.041855,SW14-24-25-W4,5/1/2009,RNTR,2500,Diploid,20
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,5/1/2009,RNTR,4785,Diploid,17
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,5/1/2009,RNTR,25215,Diploid,15
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,5/1/2009,RNTR,9746,Diploid,18
3523,MICHEL RESERVOIR,MICHELLE RESERVOIR,-110.372274,49.531283,NE5-7-3-W4,5/1/2009,RNTR,10254,Diploid,17
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/1/2009,RNTR,41,Diploid,65
4374,CROWSNEST LAKE, ,-114.637963,49.634111,NE8-8-5-W5,5/2/2009,RNTR,2127,Diploid,18
4374,CROWSNEST LAKE, ,-114.637963,49.634111,NE8-8-5-W5,5/2/2009,RNTR,3225,Diploid,18
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/2/2009,RNTR,27090,Diploid,13
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/2/2009,RNTR,3738,Diploid,14
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/2/2009,RNTR,2175,Diploid,14
6845,UNNAMED,CORONATION RESERVOIR,-111.44958,52.105809,SW24-36-11-W4,5/2/2009,RNTR,8300,Diploid,18
23721,UNNAMED,CONSORT RESERVOIR,-110.77977,52.004231,SW15-35-6-W4,5/2/2009,RNTR,510,Diploid,18
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,5/3/2009,RNTR,9000,Diploid,18
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/3/2009,RNTR,11997,Diploid,13
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,5/4/2009,RNTR,500,Diploid,29
21353,UNNAMED,ARDMORE COMMUNITY POND,-110.479159,54.339952,NW1-62-4-W4,5/4/2009,RNTR,100,Diploid,29
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/4/2009,RNTR,5475,Diploid,14
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/4/2009,RNTR,23799,Diploid,14
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/4/2009,RNTR,23805,Diploid,14
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/4/2009,RNTR,24589,Diploid,14
24702,UNNAMED,ST. PAUL FISH POND,-111.27959,53.998638,SW9-58-9-W4,5/4/2009,RNTR,500,Diploid,26
24702,UNNAMED,ST. PAUL FISH POND,-111.27959,53.998638,SW9-58-9-W4,5/4/2009,RNTR,700,Diploid,26
24053,UNNAMED,LARA FISH POND,-110.615227,54.308179,NE25-61-5-W4,5/4/2009,RNTR,400,Diploid,30
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/5/2009,RNTR,29390,Diploid,14
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/5/2009,RNTR,29403,Diploid,14
6873,UNNAMED,BROOKS AQUADUCT POND,-111.843722,50.524756,NE15-18-14-W4,5/5/2009,RNTR,3675,Diploid,14
4208,CAPTAIN EYRE LAKE,CAPT AYRE,-110.714832,52.29945,NW30-38-5-W4,5/5/2009,RNTR,5000,Diploid,21
6780,UNNAMED,HUBER RESERVOIR,-111.732917,52.221611,SW36-37-13-W4,5/6/2009,RNTR,6000,Diploid,17
6619,UNNAMED,VEGREVILLE CHILDREN'S POND,-112.00492,53.46143,SW4-52-14-W4,5/6/2009,RNTR,1000,Diploid,20
6893,UNNAMED,BEAUMONT POND,-113.427692,53.345086,SW27-50-24-W4,5/6/2009,RNTR,3000,Diploid,20
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/6/2009,RNTR,4250,Diploid,14
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/6/2009,RNTR,5780,Diploid,14
5513,PAYNE LAKE,MAMI LAKE,-113.655837,49.1117,NE10-2-28-W4,5/6/2009,RNTR,23750,Diploid,14
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,5/6/2009,RNTR,7368,Diploid,18
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,5/6/2009,RNTR,4909,Diploid,18
6706,UNNAMED,PLEASURE ISLAND RESERVOIR,-112.719384,52.985233,NE20-46-19-W4,5/6/2009,RNTR,2700,Diploid,20
6082,UNNAMED,VERMILION PARK POND,-110.9,53.366667,SE1-51-7-W4,5/6/2009,RNTR,2000,Diploid,20
23293,UNNAMED,CROSSFIELD TROUT POND,-114.049779,51.422275,SE27-28-1-W5,5/6/2009,RNTR,1400,Diploid,21
6173,WINDSOR LAKE, ,-113.093667,52.595848,SW10-42-22-W4,5/6/2009,RNTR,4000,Diploid,20
2129,MEDLEY RIVER, ,-110.186494,54.604201,SE11-65-2-W4,5/6/2009,RNTR,1500,Triploid,27
6737,UNNAMED,MOUND RED RESERVOIR,-113.961579,52.867842,NW11-45-28-W4,5/6/2009,RNTR,3000,Diploid,20
6764,UNNAMED,LEDUC RESERVOIR,-113.567083,53.259984,NE27-49-25-W4,5/6/2009,RNTR,5000,Diploid,17
6784,UNNAMED,INNISFREE TROUT POND,-111.645826,53.407254,NW13-51-12-W4,5/6/2009,RNTR,2000,Diploid,20
3485,ROCKY CHILDREN'S POND, ,-114.949741,52.398682,SW33-39-7-W5,5/6/2009,RNTR,125,Diploid,20
3485,ROCKY CHILDREN'S POND, ,-114.949741,52.398682,SW33-39-7-W5,5/6/2009,RNTR,125,Diploid,20
3485,ROCKY CHILDREN'S POND, ,-114.949741,52.398682,SW33-39-7-W5,5/6/2009,RNTR,125,Diploid,20
3485,ROCKY CHILDREN'S POND, ,-114.949741,52.398682,SW33-39-7-W5,5/6/2009,RNTR,125,Diploid,20
6803,UNNAMED,HELMER RESERVOIR,-111.977647,51.656113,SW18-31-14-W4,5/6/2009,RNTR,5000,Diploid,17
6876,UNNAMED,BUD MILLER PARK POND,-110.040698,53.259224,NE26-49-1-W4,5/6/2009,RNTR,2000,Diploid,20
6724,UNNAMED,NUGGENT POND,-114.33408,52.796236,NW14-44-3-W5,5/6/2009,RNTR,1000,Diploid,20
18022,UNNAMED,CASTOR EASTSIDE TROUT POND,-111.927608,52.226632,NW34-37-14-W4,5/7/2009,RNTR,800,Diploid,20
4011,BEAUVAIS LAKE, ,-114.105019,49.411416,SW29-5-1-W5,5/7/2009,RNTR,10732,Diploid,17
3476,GROTTO MOUNTAIN POND, ,-115.202402,51.065761,NW21-24-9-W5,5/7/2009,RNTR,1600,Diploid,19
5050,LEES LAKE, ,-114.248586,49.541912,SW8-7-2-W5,5/7/2009,RNTR,64,Diploid,65
4446,DILLBERRY LAKE, ,-110.004391,52.576348,NE36-41-1-W4,5/7/2009,RNTR,1514,Diploid,17
4446,DILLBERRY LAKE, ,-110.004391,52.576348,NE36-41-1-W4,5/7/2009,RNTR,9800,Diploid,17
4446,DILLBERRY LAKE, ,-110.004391,52.576348,NE36-41-1-W4,5/7/2009,RNTR,8706,Diploid,17
6852,UNNAMED,DAYSLAND POND,-112.263607,52.86884,NE9-45-16-W4,5/8/2009,RNTR,500,Diploid,20
6655,UNNAMED,LAMONT POND,-112.749283,53.775627,SW27-55-19-W4,5/8/2009,RNTR,2000,Diploid,20
5753,SAUER LAKE, ,-114.078152,53.612875,NE28-53-1-W5,5/8/2009,RNTR,6000,Diploid,20
6796,UNNAMED,HILLER'S RESERVOIR,-113.978521,51.739122,SE13-32-29-W4,5/8/2009,RNTR,1500,Diploid,20
6731,UNNAMED,NAMEPI CREEK RESERVOIR,-112.8614317,54.02111801,NE14-58-20-W4,5/8/2009,RNTR,500,Diploid,20
6861,UNNAMED,CIPPERLEY'S RESERVOIR,-114.108144,51.729469,NW8-32-1-W5,5/8/2009,RNTR,1500,Diploid,20
6761,UNNAMED,LOUGHEED TROUT POND,-111.533836,52.745163,SE33-43-11-W4,5/8/2009,RNTR,750,Diploid,20
6884,UNNAMED,BOYLE POND,-112.80524,54.537414,NE16-64-19-W4,5/8/2009,RNTR,2000,Diploid,20
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,5/8/2009,RNTR,1178,Diploid,20
5874,SPRING LAKE,COTTAGE,-114.138808,53.517861,SW30-52-1-W5,5/8/2009,RNTR,8822,Diploid,20
6840,UNNAMED,EAST PIT LAKE,-114.530064,53.598702,NW21-53-4-W5,5/8/2009,RNTR,6284,Diploid,20
5387,MUIR LAKE, ,-113.956437,53.624675,NW32-53-27-W4,5/8/2009,RNTR,4968,Triploid,22
5387,MUIR LAKE, ,-113.956437,53.624675,NW32-53-27-W4,5/8/2009,RNTR,752,Triploid,22
6773,UNNAMED,KRAFT POND,-113.609586,51.865057,NW27-33-26-W4,5/8/2009,RNTR,500,Diploid,20
6741,UNNAMED,MIDWAY RESERVOIR,-113.735238,51.565685,SE16-30-27-W4,5/8/2009,RNTR,3000,Diploid,20
6671,UNNAMED,AIRDRIE POND,-114.019349,51.274481,SW1-27-1-W5,5/9/2009,RNTR,250,Diploid,20
3482,MOUNT LORETTE PONDS, ,-115.10769,50.969034,SW19-23-8-W5,5/9/2009,RNTR,653,Diploid,28
6862,UNNAMED,CLARK'S RESERVOIR,-114.0906712,51.58919559,NW21-30-1-W5,5/9/2009,RNTR,1000,Diploid,20
6853,UNNAMED,DEWITT'S POND,-114.121485,51.262527,SE31-26-1-W5,5/9/2009,RNTR,1000,Diploid,20
5538,PEANUT LAKE, ,-114.352591,54.017399,NE15-58-3-W5,5/11/2009,RNTR,6774,Diploid,18
5538,PEANUT LAKE, ,-114.352591,54.017399,NE15-58-3-W5,5/11/2009,RNTR,3350,Diploid,18
5538,PEANUT LAKE, ,-114.352591,54.017399,NE15-58-3-W5,5/11/2009,RNTR,4881,Diploid,18
4920,JACK FISH LAKE, ,-111.296351,53.594311,NW20-53-9-W4,5/11/2009,RNTR,5000,Diploid,17
6659,UNNAMED,DANDURAND LAKE,-116.734669,53.559366,SE9-53-19-W5,5/11/2009,RNTR,1000,Diploid,18
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/11/2009,RNTR,23191,Diploid,14
6844,UNNAMED,DICKSON TROUT POND,-114.309334,52.011001,NW13-35-3-W5,5/11/2009,RNTR,26809,Diploid,14
6620,UNNAMED,VEGREVILLE TROUT POND,-112.054068,53.490532,SW18-52-14-W4,5/11/2009,RNTR,10000,Diploid,17
6699,UNNAMED,SHEMELUK LAKE,-112.423089,54.212986,SW25-60-17-W4,5/11/2009,RNTR,6000,Diploid,17
6647,UNNAMED,NITON LAKE,-115.757015,53.626885,NE31-53-12-W5,5/11/2009,RNTR,1500,Diploid,18
3479,LAMBERT POND, ,-116.481493,53.566383,NW8-53-17-W5,5/11/2009,RNTR,2000,Diploid,18
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/12/2009,RNTR,502,Diploid,21
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/12/2009,RNTR,3037,Diploid,17
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/12/2009,RNTR,3412,Diploid,21
5093,LITTLE BEAR LAKE,HASSE LAKE,-110.300937,54.551596,NW19-64-2-W4,5/12/2009,RNTR,2712,Diploid,17
6642,UNNAMED,MILE 07 LAKE,-112.015324,55.021444,NE35-69-14-W4,5/12/2009,RNTR,5570,Diploid,17
6642,UNNAMED,MILE 07 LAKE,-112.015324,55.021444,NE35-69-14-W4,5/12/2009,RNTR,6430,Diploid,17
6695,SARDINE LAKE, ,-114.551159,53.193482,SW5-49-4-W5,5/12/2009,RNTR,2500,Diploid,17
6921,UNNAMED,BRAZEAU BORROW PIT #1,-115.414317,52.916194,SE32-45-10-W5,5/12/2009,RNTR,1500,Diploid,17
6774,UNNAMED,KRAMER POND,-114.745933,52.906846,SW25-45-6-W5,5/12/2009,RNTR,5000,Diploid,14
6039,TWIN LAKES, ,-115.001806,52.413889,SW6-40-7-W5,5/12/2009,RNTR,80,Diploid,15
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,5/12/2009,RNTR,2600,Diploid,17
6903,UNNAMED,ASHLAND RESERVOIR,-114.409999,53.147371,NW17-48-3-W5,5/12/2009,RNTR,10400,Diploid,17
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.952045,54.774535,NW5-67-13-W4,5/12/2009,RNTR,300,Diploid,26
19760,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,-111.952045,54.774535,NW5-67-13-W4,5/12/2009,RNTR,300,Diploid,26
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/12/2009,RNTR,955,Diploid,17
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/12/2009,RNTR,8286,Diploid,17
4458,DOLBERG LAKE, ,-115.053191,54.157685,SE1-60-8-W5,5/12/2009,RNTR,8764,Diploid,17
6831,UNNAMED,FOREMOST RESERVOIR,-111.456691,49.477485,NW17-6-11-W4,5/13/2009,RNTR,1400,Diploid,21
6758,UNNAMED,MCVINNIE RESERVOIR,-112.816406,50.034691,SW33-12-21-W4,5/13/2009,RNTR,3000,Diploid,21
6726,UNNAMED,OPEN CREEK RESERVOIR,-114.729184,52.648629,NE25-42-6-W5,5/13/2009,RNTR,90,Diploid,64
6882,UNNAMED,BOW CITY EAST PONDS,-112.255516,50.430146,SE15-17-17-W4,5/13/2009,RNTR,1000,Diploid,21
6674,UNNAMED,TELEGRAPH PARK POND,-113.025614,53.180241,SW33-48-21-W4,5/13/2009,RNTR,1500,Diploid,21
6716,UNNAMED,PADDLE RIVER DAM POND,-115.050562,53.895509,SE1-57-8-W5,5/13/2009,RNTR,1000,Diploid,21
6842,UNNAMED,ECHO DALE REGIONAL PARK POND,-110.780527,50.049958,SE5-13-6-W4,5/13/2009,RNTR,1000,Diploid,21
6625,UNNAMED,WILDWOOD POND,-115.318621,53.601051,SW30-53-9-W5,5/13/2009,RNTR,1500,Diploid,21
21137,UNNAMED,WHITECOURT TOWN POND,-115.682814,54.148583,NE35-59-12-W5,5/13/2009,RNTR,516,Diploid,25
21137,UNNAMED,WHITECOURT TOWN POND,-115.682814,54.148583,NE35-59-12-W5,5/13/2009,RNTR,984,Diploid,25
6815,UNNAMED,FOX CREEK TROUT POND,-116.898281,54.453383,NW13-63-20-W5,5/13/2009,RNTR,500,Diploid,19
6721,UNNAMED,MD PEACE POND #1,-117.556197,56.222511,SW27-83-23-W5,5/13/2009,RNTR,1000,Diploid,21
22995,UNNAMED,PEACE POND #2,-117.553092,56.224205,SW27-83-23-W5,5/13/2009,RNTR,1000,Diploid,21
6823,UNNAMED,ENCHANT POND,-112.421643,50.153553,SE8-14-18-W4,5/13/2009,RNTR,1000,Diploid,21
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/13/2009,RNTR,3164,Diploid,13
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/13/2009,RNTR,3639,Diploid,12
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/13/2009,RNTR,31457,Diploid,13
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/13/2009,RNTR,32335,Diploid,13
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/13/2009,RNTR,42607,Diploid,12
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/13/2009,RNTR,44403,Diploid,12
6910,UNNAMED,PINE POINT BORROW PIT,-116.937675,54.465241,SW22-63-20-W5,5/13/2009,RNTR,300,Diploid,19
6846,UNNAMED,COTTONWOOD LAKE,-113.880322,49.564374,NW16-7-29-W4,5/14/2009,RNTR,750,Triploid,23
5476,OLE LAKE, ,-119.894419,56.316771,NW30-84-12-W6,5/14/2009,RNTR,3000,Diploid,18
6726,UNNAMED,OPEN CREEK RESERVOIR,-114.729184,52.648629,NE25-42-6-W5,5/14/2009,RNTR,215,Diploid,26
6825,UNNAMED,FAIRVIEW COLLEGE POND,-118.384029,56.052793,NW27-81-3-W6,5/14/2009,RNTR,500,Diploid,20
4460,DOLLAR LAKES,EAST DOLLAR LAKE,-117.204628,55.314926,NW8-73-21-W5,5/14/2009,RNTR,3000,Diploid,18
6904,UNNAMED,ATLANTIC RICHFIELD RESERVOIR,-115.326749,54.832388,NE29-67-9-W5,5/14/2009,RNTR,1800,Diploid,18
6794,UNNAMED,HIGHWAY 40 POND,-118.782831,54.958674,SW12-69-6-W6,5/14/2009,RNTR,1000,Diploid,20
6732,UNNAMED,NARDAM LAKE,-118.725502,55.762438,NE17-78-5-W6,5/14/2009,RNTR,500,Diploid,20
6618,UNNAMED,VALLEYVIEW CHILDREN'S POND,-117.294397,55.072816,SW21-70-22-W5,5/14/2009,RNTR,500,Diploid,20
4171,BUTCHER'S LAKE, ,-114.061148,49.303994,NW15-4-1-W5,5/14/2009,BKTR,3000,Triploid,22
6730,UNNAMED,MUSKOSEEPI POND,-118.814283,55.176946,SW26-71-6-W6,5/14/2009,RNTR,500,Diploid,20
6753,UNNAMED,MCCLENNAN RESERVOIR,-116.919773,55.709784,SW32-77-19-W5,5/14/2009,RNTR,700,Diploid,20
4965,KAKUT LAKE, ,-118.533333,55.625,SW34-76-4-W6,5/14/2009,RNTR,1500,Diploid,20
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/14/2009,RNTR,7544,Diploid,12
3499,CHAIN LAKES RESERVOIR, ,-114.20802,50.236864,NE4-15-2-W5,5/14/2009,RNTR,43615,Diploid,12
6746,UNNAMED,MIRROR RESERVOIR,-113.138878,52.464155,SW29-40-22-W4,5/15/2009,RNTR,4000,Diploid,20
6623,UNNAMED,WASKASOO PARK POND,-113.849851,52.26661,SW18-38-27-W4,5/15/2009,RNTR,1000,Diploid,20
6735,UNNAMED,NIEMELA RESERVOIR,-114.292729,52.322935,SE1-39-3-W5,5/15/2009,RNTR,1500,Diploid,20
3482,MOUNT LORETTE PONDS, ,-115.10769,50.969034,SW19-23-8-W5,5/15/2009,RNTR,147,Diploid,26
3899,ALFORD LAKE, ,-115.092202,52.063523,SW4-36-8-W5,5/15/2009,RNTR,2392,Diploid,17
3899,ALFORD LAKE, ,-115.092202,52.063523,SW4-36-8-W5,5/15/2009,RNTR,608,Diploid,17
3486,SIBBALD MEADOWS POND, ,-114.944741,51.05457,SW20-24-7-W5,5/15/2009,RNTR,2000,Triploid,23
6718,UNNAMED,PARLBY RESERVOIR,-113.316718,52.471946,NE25-40-24-W4,5/15/2009,RNTR,1000,Diploid,20
6726,UNNAMED,OPEN CREEK RESERVOIR,-114.729184,52.648629,NE25-42-6-W5,5/15/2009,RNTR,6000,Diploid,18
6039,TWIN LAKES, ,-115.001806,52.413889,SW6-40-7-W5,5/15/2009,RNTR,7000,Diploid,18
6905,UNNAMED,BASHAW POND,-112.966507,52.581079,SE4-42-21-W4,5/15/2009,RNTR,600,Diploid,20
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,5/15/2009,RNTR,2484,Diploid,15
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,5/15/2009,RNTR,17924,Diploid,15
6528,CHAIN LAKES,LOWER CHAIN LAKE,-113.511311,54.964036,NW7-69-23-W4,5/15/2009,RNTR,1371,Diploid,15
5919,STRUBEL LAKE, ,-115.001395,52.203976,SW30-37-7-W5,5/15/2009,RNTR,20283,Diploid,12
