WATERBODY ID,OFFICIAL NAME,COMMON NAME,LONG,LAT,ATS,SHIPMENT DATE,SPECIES,QUANTITY,STRAIN,GENOTYPE,AVG. LENGTH
6626,UNNAMED,WOLF CREEK POND,-116.2285,53.574507,SW13-53-16-W5,2017-05-10,RAINBOW TROUT,750,TROUT LODGE/SILVER'S,AF3N,21.5
6598,UNNAMED,ZAMA COMMUNITY POND,-118.681101,59.161004,SW18-117-4-W6,2017-05-24,RAINBOW TROUT,500,TROUT LODGE/SILVER'S,AF3N,21.56
6061,UPPER KANANASKIS LAKE,,-115.15,50.625,NW23-19-9-W5,2017-09-11,CUTTHROAT TROUT,10027,0,2N,
6086,VICTOR LAKE,,-119.090207,53.882014,SW35-56-8-W6,2017-06-12,RAINBOW TROUT,1027,TROUT LODGE/KAMLOOPS,AF3N,19.1
6086,VICTOR LAKE,,-119.090207,53.882014,SW35-56-8-W6,2017-06-12,RAINBOW TROUT,7685,TROUT LODGE/KAMLOOPS,AF3N,17.1
6086,VICTOR LAKE,,-119.090207,53.882014,SW35-56-8-W6,2017-06-12,RAINBOW TROUT,6288,TROUT LODGE/KAMLOOPS,AF3N,15.6
26854,WEST RIVERS EDGE POND,FORT LIONS PARK POND,-113.274136,53.683219,NE23-54-23-W4,2017-05-30,RAINBOW TROUT,1000,TROUT LODGE/SILVER'S,AF3N,22.2
26033,WHITERIDGE RECREATION AREA POND,BLUERIDGE PIT,-115.364319,54.15613,SW1-60-10-W5,2017-05-17,RAINBOW TROUT,2100,TROUT LODGE/SILVER'S,AF3N,20.39
6537,WILDHORSE LAKES,LOWER WILDHORSE LAKE,-117.792759,53.269491,SW31-49-26-W5,2017-05-18,RAINBOW TROUT,7500,TROUT LODGE,AF3N,16.42
6160,WILDHORSE LAKES,UPPER WILDHORSE LAKE,-117.80152,53.271338,SW31-49-26-W5,2017-05-30,BROOK TROUT,2500,BEITTY RESORT,3N,7.34
6601,YELLOWHEAD LAKE,,-114.802334,51.957774,SW33-34-6-W5,2017-06-21,BROOK TROUT,8700,BEITTY RESORT,3N,8.06
